EmployeeID,WorkHours,TasksCompleted,BreaksTaken,OvertimeHours,LeavesTaken,PerformanceRating,BurnoutRisk
E3085,64,20,5,9,7,3.2,0
E3086,51,27,5,13,4,4.3,0
E3087,44,43,5,7,7,4.9,0
E3088,51,48,0,2,9,2.1,0
E3089,66,32,4,18,3,3.6,0
E3090,41,16,3,11,3,2.7,0
E3091,67,48,4,11,9,3.7,0
E3092,47,12,5,14,3,3.4,0
E3093,64,21,3,6,10,3.7,0
E3094,59,16,0,3,5,3.7,0
E3095,53,35,5,8,3,4.9,0
E3096,59,42,0,15,8,3.7,0
E3097,43,46,3,12,8,4.5,1
E3098,35,24,0,3,2,3.0,0
E3099,32,11,0,8,6,3.3,0
E3100,45,16,1,17,4,3.4,0
E3101,36,41,4,14,8,2.8,0
E3102,43,13,4,14,1,3.1,1
E3103,38,29,4,5,2,3.8,1
E3104,44,45,2,10,9,3.7,1
E3105,50,41,1,7,4,3.9,1
E3106,64,37,5,16,4,3.1,0
E3107,31,22,5,16,9,2.9,0
E3108,56,10,5,17,6,3.8,1
E3109,31,44,4,3,7,2.4,0
E3110,64,39,4,14,7,2.8,1
E3111,47,45,1,1,0,2.1,0
E3112,43,34,0,1,0,2.2,0
E3113,49,25,4,9,2,2.7,1
E3114,47,28,5,2,0,2.1,0
E3115,39,10,0,7,0,2.7,1
E3116,54,14,4,19,9,4.0,0
E3117,31,31,3,6,7,2.2,0
E3118,54,33,2,11,0,3.3,1
E3119,62,46,4,18,8,4.7,0
E3120,65,45,3,14,1,4.4,0
E3121,60,45,1,13,8,2.9,0
E3122,43,13,3,15,6,4.8,1
E3123,30,45,1,13,8,3.0,1
E3124,45,27,4,2,2,2.2,0
E3125,32,25,1,17,0,5.0,0
E3126,64,27,3,5,0,4.6,1
E3127,35,31,2,16,10,3.4,1
E3128,54,11,0,13,9,4.0,0
E3129,42,30,0,13,5,4.0,0
E3130,63,45,2,19,6,2.6,1
E3131,37,48,5,12,8,2.6,0
E3132,50,48,0,2,5,3.4,1
E3133,63,38,4,12,4,4.7,0
E3134,33,35,5,1,1,2.0,0
E3135,54,30,4,8,1,4.3,0
E3136,44,26,3,12,7,2.2,1
E3137,33,25,3,7,0,3.4,0
E3138,41,40,5,15,7,3.9,0
E3139,61,18,5,2,10,4.1,0
E3140,61,40,5,12,9,2.2,1
E3141,57,23,5,3,10,3.3,0
E3142,42,46,1,17,6,3.8,0
E3143,60,11,5,1,6,2.2,0
E3144,43,23,5,19,4,2.4,0
E3145,49,42,3,14,2,4.0,0
E3146,47,44,4,16,6,3.6,0
E3147,58,48,3,9,6,2.5,0
E3148,35,29,0,0,6,3.6,1
E3149,61,11,1,5,10,4.7,1
E3150,58,28,1,2,1,2.0,1
E3151,31,46,4,18,2,3.9,0
E3152,52,27,5,6,2,2.2,1
E3153,48,25,3,12,3,2.0,0
E3154,60,13,0,12,8,2.5,0
E3155,34,21,3,16,9,3.3,0
E3156,48,38,5,0,0,4.4,0
E3157,63,16,5,13,6,2.8,0
E3158,39,23,2,2,6,3.9,0
E3159,54,21,3,13,10,3.2,0
E3160,31,44,4,0,3,2.7,0
E3161,40,14,3,15,10,3.5,0
E3162,60,26,1,9,0,4.4,0
E3163,44,41,0,12,2,4.5,0
E3164,38,19,4,3,4,4.5,0
E3165,52,26,2,8,1,3.0,0
E3166,48,14,0,13,6,4.4,0
E3167,38,18,0,3,9,2.6,0
E3168,64,42,1,9,9,4.2,1
E3169,50,45,1,7,6,4.8,0
E3170,38,45,1,2,9,2.0,0
E3171,57,27,4,6,4,3.3,1
E3172,36,18,3,9,9,3.9,0
E3173,45,38,0,2,5,4.1,0
E3174,45,23,3,1,0,2.5,0
E3175,62,34,3,14,3,4.9,0
E3176,33,24,1,8,3,3.8,0
E3177,33,15,3,14,10,2.5,1
E3178,68,38,0,16,7,2.1,0
E3179,69,24,0,6,1,4.3,0
E3180,46,38,5,19,0,2.2,0
E3181,66,13,2,17,6,2.4,1
E3182,68,27,4,14,5,3.7,1
E3183,58,48,3,17,4,3.8,0
E3184,65,25,4,11,7,4.1,0
E3185,67,20,4,7,10,3.2,0
E3186,68,23,4,1,1,4.3,0
E3187,66,12,5,1,1,4.9,0
E3188,64,47,4,4,8,2.8,0
E3189,36,27,5,0,0,4.1,1
E3190,56,29,0,3,5,4.8,0
E3191,57,34,3,5,2,4.1,0
E3192,51,47,5,12,4,4.0,0
E3193,43,22,2,18,7,2.7,0
E3194,36,13,4,10,6,3.6,0
E3195,66,23,2,12,3,3.7,1
E3196,51,42,0,7,7,4.1,0
E3197,34,37,0,6,10,5.0,1
E3198,31,46,1,12,10,2.1,0
E3199,56,17,4,0,9,2.2,0
E3200,50,43,1,5,10,2.2,0
E3201,67,14,2,6,1,4.2,0
E3202,44,14,3,15,6,2.4,0
E3203,50,40,1,14,4,3.9,0
E3204,39,18,0,19,10,3.0,0
E3205,52,41,4,1,5,3.4,1
E3206,68,42,2,15,2,2.6,0
E3207,34,12,5,16,10,4.6,0
E3208,30,39,0,14,9,3.8,0
E3209,42,21,5,2,6,4.8,0
E3210,50,38,3,3,6,3.7,0
E3211,55,12,4,11,1,2.4,0
E3212,50,35,3,4,0,2.5,0
E3213,47,39,3,16,9,5.0,0
E3214,66,18,4,5,1,4.2,1
E3215,61,35,4,9,7,2.1,1
E3216,65,11,5,17,10,4.1,0
E3217,46,12,3,9,9,3.2,0
E3218,64,13,2,5,2,2.9,1
E3219,40,34,5,5,10,2.5,0
E3220,50,22,4,19,3,4.5,0
E3221,55,48,0,14,7,2.2,1
E3222,33,44,5,3,2,2.9,0
E3223,63,32,1,15,5,2.9,1
E3224,47,18,2,7,1,2.5,0
E3225,69,11,5,6,2,3.5,0
E3226,64,40,4,18,0,2.0,0
E3227,58,11,4,16,8,2.9,1
E3228,58,41,2,12,3,4.8,0
E3229,67,27,1,14,5,2.9,0
E3230,50,22,5,1,6,3.1,1
E3231,42,14,5,9,1,3.4,1
E3232,46,19,3,12,7,3.7,1
E3233,38,34,0,17,8,4.4,0
E3234,30,43,4,10,9,2.6,1
E3235,31,46,5,12,10,4.6,0
E3236,58,39,5,18,1,4.3,0
E3237,62,16,5,4,4,4.2,1
E3238,39,15,1,2,1,2.3,0
E3239,69,12,0,18,10,2.1,0
E3240,50,22,5,12,4,3.8,0
E3241,57,12,2,4,6,4.6,1
E3242,40,35,4,11,5,3.8,0
E3243,63,33,3,13,3,2.6,0
E3244,37,15,2,5,1,2.3,0
E3245,51,21,4,8,6,4.1,0
E3246,37,45,1,16,9,4.2,1
E3247,44,11,0,7,8,2.5,0
E3248,46,20,0,12,0,2.1,0
E3249,52,48,4,4,2,3.2,1
E3250,53,43,2,16,6,3.7,0
E3251,48,35,3,2,8,4.1,0
E3252,34,27,1,5,4,4.4,0
E3253,61,30,4,13,6,3.8,1
E3254,30,45,1,14,9,2.3,0
E3255,52,49,0,13,6,4.0,0
E3256,66,31,5,10,3,5.0,0
E3257,37,39,5,10,4,4.7,0
E3258,42,39,3,8,1,4.6,1
E3259,37,17,1,5,7,2.9,1
E3260,52,43,4,14,0,4.3,0
E3261,30,18,3,11,1,4.6,0
E3262,53,29,2,5,2,4.0,1
E3263,64,49,5,0,6,2.8,0
E3264,53,34,4,15,5,4.9,0
E3265,46,28,1,19,6,3.4,1
E3266,34,14,3,14,10,2.4,0
E3267,49,20,4,1,4,2.3,0
E3268,50,24,3,16,3,3.9,0
E3269,69,17,3,2,6,3.3,1
E3270,60,28,3,2,2,2.3,0
E3271,65,32,1,4,9,4.2,1
E3272,40,36,4,16,6,4.4,1
E3273,44,49,0,16,1,4.2,1
E3274,48,41,0,19,7,2.6,1
E3275,36,35,1,5,5,4.1,0
E3276,57,36,1,0,2,2.0,1
E3277,34,28,5,6,2,2.9,0
E3278,34,38,3,14,4,3.2,1
E3279,59,48,4,6,2,4.5,0
E3280,61,42,4,18,5,3.2,0
E3281,37,28,2,19,1,2.0,0
E3282,39,46,2,10,7,3.1,1
E3283,67,28,0,13,10,3.5,0
E3284,61,42,2,12,10,4.8,0
E3285,57,25,2,19,8,4.8,1
E3286,46,32,0,8,6,2.5,0
E3287,60,16,5,8,2,2.6,0
E3288,37,35,0,15,10,2.5,0
E3289,69,41,2,11,9,4.4,0
E3290,54,21,4,9,3,2.0,0
E3291,38,17,2,5,9,2.4,1
E3292,31,14,3,17,1,3.6,0
E3293,44,37,3,1,8,2.7,0
E3294,32,14,3,19,4,2.3,0
E3295,65,35,5,8,1,3.1,1
E3296,33,14,1,18,9,2.8,0
E3297,43,31,3,5,5,3.5,0
E3298,54,24,4,1,6,4.9,0
E3299,39,22,5,14,1,2.4,1
E3300,50,37,1,16,0,3.1,1
E3301,65,42,1,15,6,4.8,0
E3302,41,32,3,7,0,4.6,0
E3303,56,42,2,9,2,3.2,0
E3304,69,27,0,9,3,4.1,0
E3305,31,39,2,17,1,2.3,0
E3306,42,35,2,9,6,4.1,0
E3307,61,25,1,8,4,4.9,0
E3308,60,22,1,18,0,3.6,1
E3309,45,48,5,0,7,3.5,0
E3310,61,42,5,3,9,2.6,0
E3311,61,35,1,2,6,3.9,0
E3312,63,10,4,9,3,3.8,0
E3313,40,47,4,11,1,4.0,0
E3314,39,11,0,17,6,2.1,0
E3315,44,15,1,19,10,3.6,1
E3316,46,47,3,5,1,3.8,1
E3317,69,33,5,1,5,2.6,1
E3318,47,27,1,9,0,2.6,0
E3319,38,36,4,1,6,2.8,1
E3320,54,17,1,8,6,4.1,0
E3321,69,37,4,9,3,3.8,0
E3322,43,19,1,1,3,4.5,0
E3323,54,26,3,7,9,2.9,0
E3324,51,38,0,16,4,4.7,1
E3325,59,15,3,16,1,4.2,0
E3326,49,23,4,3,8,3.2,0
E3327,50,31,5,17,9,2.3,0
E3328,61,15,5,11,3,2.8,1
E3329,50,35,2,16,10,4.9,1
E3330,64,48,3,8,8,2.9,0
E3331,61,21,1,18,2,3.0,0
E3332,59,44,0,13,8,2.6,1
E3333,68,23,1,13,0,4.4,0
E3334,41,31,1,16,6,2.8,0
E3335,47,32,3,1,3,3.0,0
E3336,50,16,0,7,6,3.2,0
E3337,42,49,2,4,9,3.3,0
E3338,50,34,1,6,5,3.2,0
E3339,37,22,0,15,3,3.5,0
E3340,69,30,2,15,3,4.4,1
E3341,36,19,1,16,7,4.5,0
E3342,52,18,0,6,6,4.4,0
E3343,61,24,3,19,3,2.3,0
E3344,40,11,5,7,10,4.4,0
E3345,51,34,5,7,5,2.4,0
E3346,51,22,1,10,5,2.4,1
E3347,54,43,1,14,0,4.8,0
E3348,51,43,0,17,1,4.5,0
E3349,57,44,5,5,3,3.7,0
E3350,58,47,1,11,5,4.6,0
E3351,42,12,2,14,5,5.0,1
E3352,47,15,1,5,0,3.8,0
E3353,31,28,5,17,7,3.8,1
E3354,58,12,4,19,1,4.3,1
E3355,50,27,5,8,4,2.7,0
E3356,44,48,2,7,3,2.5,0
E3357,56,18,0,13,4,4.3,0
E3358,60,21,2,18,4,3.0,1
E3359,44,14,4,18,9,2.4,0
E3360,52,12,4,7,7,2.9,0
E3361,53,20,1,1,9,3.1,0
E3362,42,39,1,3,6,4.9,0
E3363,51,13,5,5,8,4.1,1
E3364,66,14,3,2,10,3.6,0
E3365,62,10,2,2,0,4.9,0
E3366,32,36,5,18,5,4.7,0
E3367,48,37,3,10,5,3.5,0
E3368,52,38,5,9,1,4.7,0
E3369,58,27,4,11,10,3.2,0
E3370,59,21,1,13,7,2.7,0
E3371,68,22,1,17,5,2.7,0
E3372,54,11,5,8,10,4.0,0
E3373,66,46,1,14,9,3.5,0
E3374,37,25,0,2,8,4.0,1
E3375,45,33,5,10,9,4.1,1
E3376,37,44,4,9,4,2.1,0
E3377,30,31,5,17,6,2.2,0
E3378,34,45,5,3,5,3.6,1
E3379,32,20,1,12,10,2.6,0
E3380,30,38,4,5,4,3.9,1
E3381,33,44,5,12,5,3.7,1
E3382,69,24,1,19,3,3.8,0
E3383,64,40,2,4,2,2.9,0
E3384,61,25,4,19,0,3.9,0
E3385,63,19,3,13,0,4.5,0
E3386,54,41,0,12,5,5.0,1
E3387,39,11,3,13,8,4.5,1
E3388,50,33,4,7,7,3.7,0
E3389,68,32,5,15,1,2.6,0
E3390,56,11,1,12,8,4.0,0
E3391,56,47,4,14,7,4.8,0
E3392,31,40,0,18,8,2.6,0
E3393,42,49,4,0,3,2.8,1
E3394,38,35,1,1,8,2.4,0
E3395,65,38,3,17,1,4.2,0
E3396,51,12,2,18,0,3.2,0
E3397,55,23,3,7,8,2.2,0
E3398,41,34,1,2,9,4.6,0
E3399,46,10,1,13,7,3.7,0
E3400,43,12,0,8,6,3.0,0
E3401,43,35,4,7,7,3.0,1
E3402,63,27,4,16,0,2.9,0
E3403,49,18,3,15,8,3.4,0
E3404,40,47,2,9,9,3.0,1
E3405,45,32,2,9,10,3.6,1
E3406,60,30,0,5,8,4.3,0
E3407,35,10,1,16,10,4.0,0
E3408,48,30,0,15,8,2.9,1
E3409,66,36,4,14,5,3.6,0
E3410,33,15,5,13,3,4.5,0
E3411,33,45,5,3,1,2.2,0
E3412,49,37,5,3,10,2.2,0
E3413,39,26,1,1,3,3.7,0
E3414,53,49,0,10,6,3.9,0
E3415,64,12,3,3,0,2.6,1
E3416,55,21,4,15,8,4.2,1
E3417,66,48,5,3,2,3.9,1
E3418,67,21,2,0,3,4.8,0
E3419,50,11,0,18,4,2.5,0
E3420,69,31,4,1,2,4.3,1
E3421,68,32,4,8,3,2.3,0
E3422,50,39,2,12,4,3.7,0
E3423,39,14,2,17,0,3.7,0
E3424,67,18,2,15,8,3.2,0
E3425,33,30,5,15,9,4.5,0
E3426,49,20,5,9,9,2.0,0
E3427,46,14,0,8,3,3.6,1
E3428,36,44,2,10,8,2.7,0
E3429,33,36,3,3,3,4.2,1
E3430,58,11,4,9,0,2.1,1
E3431,43,33,2,2,4,4.5,0
E3432,32,40,4,5,8,4.5,1
E3433,53,42,1,2,2,4.5,0
E3434,66,48,1,8,4,2.5,0
E3435,45,39,2,2,2,3.9,0
E3436,33,46,4,17,2,2.0,0
E3437,53,37,1,7,0,4.5,0
E3438,63,40,2,7,1,4.2,0
E3439,59,20,4,14,1,3.6,0
E3440,47,32,2,12,8,4.2,0
E3441,48,11,5,6,6,2.3,0
E3442,60,49,4,18,7,3.6,0
E3443,48,36,1,7,1,2.9,0
E3444,48,44,2,9,8,4.9,1
E3445,51,11,1,16,2,4.6,0
E3446,53,48,2,0,9,4.2,1
E3447,41,46,0,12,1,4.8,0
E3448,59,30,1,12,0,3.0,0
E3449,67,14,1,15,8,4.7,0
E3450,60,30,3,8,7,3.0,0
E3451,65,38,5,9,10,4.2,1
E3452,48,29,1,5,3,4.2,0
E3453,65,47,4,4,6,2.1,0
E3454,59,29,2,1,2,3.1,0
E3455,62,34,0,10,2,2.1,0
E3456,47,11,4,8,3,5.0,1
E3457,57,41,4,5,1,2.4,0
E3458,40,35,4,7,9,3.6,1
E3459,62,15,4,8,3,4.4,0
E3460,46,12,0,8,9,2.6,0
E3461,35,42,3,7,2,3.5,0
E3462,33,10,5,11,7,3.8,0
E3463,49,14,1,7,10,2.5,1
E3464,56,22,4,2,1,4.3,0
E3465,44,28,1,12,10,2.9,0
E3466,35,21,1,18,8,2.6,1
E3467,43,34,4,1,2,3.7,0
E3468,40,44,3,16,3,3.2,0
E3469,68,21,1,15,9,4.8,0
E3470,38,39,2,3,9,4.6,0
E3471,55,14,1,17,2,3.5,0
E3472,45,43,5,13,2,3.1,0
E3473,34,31,4,1,7,3.0,1
E3474,39,48,0,12,7,2.8,0
E3475,32,22,1,19,5,3.6,1
E3476,42,12,3,16,3,4.4,0
E3477,59,29,2,14,0,2.9,0
E3478,35,40,2,19,3,2.6,1
E3479,46,14,0,4,7,3.4,1
E3480,48,33,5,6,5,2.2,0
E3481,64,49,0,17,1,4.1,0
E3482,55,42,5,10,2,3.6,1
E3483,34,17,1,17,6,3.5,1
E3484,58,33,4,4,10,2.9,1
E3485,66,29,3,12,10,4.7,0
E3486,49,25,2,17,3,2.3,0
E3487,50,21,0,1,3,4.6,0
E3488,39,22,3,19,4,3.1,1
E3489,34,48,5,3,7,4.6,0
E3490,65,34,4,12,6,4.2,0
E3491,35,41,2,15,8,2.3,1
E3492,55,33,2,5,4,4.5,0
E3493,33,18,5,7,0,4.0,1
E3494,68,49,4,15,3,2.1,0
E3495,68,32,2,12,5,2.4,0
E3496,64,22,4,3,5,3.9,0
E3497,30,41,2,1,8,4.0,0
E3498,53,24,1,8,9,4.2,0
E3499,65,45,5,17,4,4.2,0
E3500,35,14,4,16,4,4.0,0
E3501,60,31,3,7,5,4.3,1
E3502,49,25,1,14,10,3.7,0
E3503,53,19,3,8,5,2.8,0
E3504,54,33,5,16,2,4.7,0
E3505,65,27,2,1,5,2.1,0
E3506,50,27,3,5,7,3.1,1
E3507,59,16,1,4,5,4.2,0
E3508,53,13,4,16,10,3.3,0
E3509,59,35,0,1,4,2.1,1
E3510,51,14,3,17,2,2.2,0
E3511,57,25,0,9,0,3.9,0
E3512,36,44,5,9,4,4.9,1
E3513,64,35,3,5,5,3.7,1
E3514,57,27,3,11,5,3.5,0
E3515,43,38,4,16,5,3.0,0
E3516,39,32,2,12,2,2.8,1
E3517,45,23,1,19,3,2.1,0
E3518,45,24,1,15,2,2.8,1
E3519,60,42,1,9,1,3.3,1
E3520,54,34,5,1,7,2.6,0
E3521,42,30,2,1,6,2.3,0
E3522,35,26,0,6,10,4.2,0
E3523,38,32,1,5,7,4.7,0
E3524,65,26,0,0,5,4.8,0
E3525,49,23,2,11,10,3.9,1
E3526,47,38,5,12,6,2.2,0
E3527,50,29,2,11,0,4.2,0
E3528,33,39,4,18,9,2.3,1
E3529,62,28,1,8,4,4.0,0
E3530,56,48,5,9,3,4.3,0
E3531,36,22,4,16,9,4.2,0
E3532,35,27,1,17,2,4.9,0
E3533,44,32,2,7,1,4.2,1
E3534,47,42,2,6,8,4.1,0
E3535,61,48,3,8,7,2.8,0
E3536,40,49,3,9,9,4.8,0
E3537,49,27,2,11,1,2.5,1
E3538,53,18,2,14,5,4.7,1
E3539,44,42,0,14,2,2.9,0
E3540,36,41,0,3,2,2.4,1
E3541,50,26,4,3,4,4.5,0
E3542,55,28,3,0,6,2.0,0
E3543,43,36,3,11,6,4.5,1
E3544,66,15,2,1,10,2.8,0
E3545,50,44,2,14,9,4.7,0
E3546,47,46,4,16,0,4.1,0
E3547,34,43,5,6,10,4.0,0
E3548,32,29,5,5,6,3.1,0
E3549,52,34,5,11,6,2.2,0
E3550,55,13,3,18,5,4.5,0
E3551,66,19,0,0,5,2.5,0
E3552,53,19,5,13,1,3.1,0
E3553,48,33,1,3,2,3.8,0
E3554,54,30,4,4,2,3.4,1
E3555,50,20,5,0,2,2.6,0
E3556,41,36,1,0,1,2.4,1
E3557,62,25,5,5,8,2.4,1
E3558,33,35,0,4,5,4.6,0
E3559,36,39,0,1,1,2.1,0
E3560,51,25,5,4,2,4.9,0
E3561,62,16,1,8,9,2.6,0
E3562,46,25,4,18,5,2.3,0
E3563,53,44,1,14,3,3.7,0
E3564,63,25,4,12,6,2.2,0
E3565,57,49,5,11,5,3.8,1
E3566,68,21,4,4,5,4.6,1
E3567,51,44,2,1,2,2.1,0
E3568,46,30,3,3,10,4.4,0
E3569,63,45,3,17,7,3.2,0
E3570,35,26,0,9,8,2.5,0
E3571,35,41,2,12,5,2.5,1
E3572,63,15,3,11,1,4.8,1
E3573,30,33,5,1,0,2.3,0
E3574,39,36,4,14,2,4.6,0
E3575,50,29,4,13,2,3.6,0
E3576,34,34,1,9,7,2.1,1
E3577,31,11,1,7,4,3.4,0
E3578,51,18,4,14,0,4.5,0
E3579,31,37,5,12,10,4.2,1
E3580,39,47,4,7,3,3.5,1
E3581,63,12,1,13,6,4.6,1
E3582,45,29,3,0,4,2.4,0
E3583,68,15,0,12,9,4.7,0
E3584,51,48,1,7,5,4.5,0
E3585,41,42,5,17,9,4.1,1
E3586,53,10,3,8,3,4.5,1
E3587,69,46,3,12,1,3.6,1
E3588,67,15,3,2,8,4.0,0
E3589,39,43,2,17,1,3.7,1
E3590,64,24,2,9,1,3.1,0
E3591,61,35,3,4,1,3.7,0
E3592,36,23,5,5,0,2.8,0
E3593,50,16,4,7,2,3.3,0
E3594,49,40,5,6,5,2.8,0
E3595,55,33,2,17,6,2.4,1
E3596,33,40,1,13,0,3.0,1
E3597,51,38,2,14,4,4.6,0
E3598,44,41,4,9,4,3.1,0
E3599,69,26,0,11,0,4.2,0
E3600,50,23,2,6,3,2.5,0
E3601,44,49,5,6,9,3.3,0
E3602,51,45,5,10,0,2.3,1
E3603,57,33,3,12,0,2.4,0
E3604,43,36,3,14,6,3.9,1
E3605,56,34,3,17,6,3.8,1
E3606,69,41,0,6,2,2.6,0
E3607,57,27,4,5,6,3.4,0
E3608,55,27,1,10,2,4.6,1
E3609,31,46,5,7,1,2.5,0
E3610,54,35,5,19,9,2.1,1
E3611,32,18,4,0,3,4.0,1
E3612,37,44,0,7,9,2.2,0
E3613,62,17,3,7,2,4.9,1
E3614,64,29,4,18,6,3.8,0
E3615,35,31,1,2,0,3.4,1
E3616,68,28,3,4,5,3.3,0
E3617,52,39,1,2,1,3.7,1
E3618,54,37,2,14,7,2.3,0
E3619,48,44,1,13,4,4.8,1
E3620,34,20,3,14,2,3.9,0
E3621,40,40,2,16,9,2.6,0
E3622,41,48,3,17,6,3.7,0
E3623,39,45,5,1,10,2.4,1
E3624,37,39,3,11,1,2.1,0
E3625,53,32,2,15,4,3.9,0
E3626,57,28,1,3,10,3.9,1
E3627,65,21,5,1,7,3.8,1
E3628,66,24,0,13,10,2.6,0
E3629,50,40,0,10,0,3.8,1
E3630,37,46,0,12,0,2.2,0
E3631,38,46,0,6,2,3.8,1
E3632,44,24,4,9,2,3.7,1
E3633,69,38,0,0,6,4.0,0
E3634,47,35,2,3,5,4.7,0
E3635,49,11,0,17,6,4.6,0
E3636,35,29,3,5,3,4.9,0
E3637,41,24,0,1,10,4.9,1
E3638,31,13,1,2,1,4.3,0
E3639,36,31,2,13,1,4.9,1
E3640,45,47,2,7,9,4.6,0
E3641,32,32,5,15,0,4.2,1
E3642,32,35,4,18,8,2.2,1
E3643,56,20,3,17,6,2.1,1
E3644,69,37,2,5,9,4.5,0
E3645,67,11,1,13,2,3.5,0
E3646,62,17,0,2,1,4.4,0
E3647,57,38,2,15,2,2.9,0
E3648,30,20,1,0,6,3.2,0
E3649,37,46,0,11,4,4.1,1
E3650,66,27,4,13,2,4.7,0
E3651,61,23,2,18,8,2.3,0
E3652,66,19,2,18,1,4.6,0
E3653,33,44,1,8,6,4.4,0
E3654,59,18,5,6,9,2.9,0
E3655,35,44,3,13,5,3.1,1
E3656,48,20,4,4,5,2.1,0
E3657,61,21,3,17,6,2.0,1
E3658,38,12,2,8,5,3.4,0
E3659,41,48,3,6,1,2.3,1
E3660,40,23,0,8,10,2.6,0
E3661,45,37,4,3,4,4.5,1
E3662,30,20,3,16,2,3.7,0
E3663,50,48,0,11,8,3.9,0
E3664,59,34,1,5,7,2.6,0
E3665,42,30,3,17,9,4.5,1
E3666,63,19,4,7,10,4.6,1
E3667,33,24,0,14,1,3.6,0
E3668,57,28,3,2,0,4.7,0
E3669,67,31,1,1,3,4.5,0
E3670,60,30,3,8,3,4.2,0
E3671,56,41,0,7,9,4.2,0
E3672,34,32,3,3,10,2.3,0
E3673,54,22,4,1,1,2.8,1
E3674,32,14,2,13,6,2.2,1
E3675,62,13,0,1,2,2.0,0
E3676,33,37,0,1,6,2.5,0
E3677,54,23,0,6,6,4.6,0
E3678,49,17,0,11,0,2.7,0
E3679,63,18,3,5,5,4.9,0
E3680,55,44,4,17,3,3.8,0
E3681,34,46,1,3,10,2.7,1
E3682,64,30,4,18,7,3.5,1
E3683,57,27,0,12,7,2.7,0
E3684,58,42,5,19,2,5.0,0
E3685,38,17,3,1,3,4.5,1
E3686,67,26,5,7,0,2.1,1
E3687,35,40,3,18,9,4.8,0
E3688,48,43,0,8,1,4.2,1
E3689,40,15,3,3,6,2.2,0
E3690,31,31,0,15,10,4.0,0
E3691,38,23,4,18,6,3.9,0
E3692,50,12,2,9,8,2.7,1
E3693,53,21,3,5,9,4.3,0
E3694,63,45,0,15,8,2.3,0
E3695,51,21,5,9,8,3.5,1
E3696,32,11,0,12,5,2.0,1
E3697,41,11,5,8,7,4.9,1
E3698,57,24,3,6,8,4.3,0
E3699,59,32,1,3,6,2.5,1
E3700,55,38,5,18,3,3.0,0
E3701,50,26,0,3,3,2.5,0
E3702,57,41,3,18,5,4.3,0
E3703,55,16,0,18,10,2.2,0
E3704,62,39,1,11,3,4.5,0
E3705,50,37,2,12,10,4.8,1
E3706,64,23,1,3,6,4.0,0
E3707,63,39,4,9,7,2.6,0
E3708,47,26,3,6,7,3.1,0
E3709,40,41,1,4,7,3.4,0
E3710,52,15,2,16,1,3.8,0
E3711,51,33,0,17,9,4.0,1
E3712,46,15,3,10,1,3.7,1
E3713,34,36,5,14,1,3.1,1
E3714,40,27,1,6,1,4.7,0
E3715,59,33,2,17,3,2.2,0
E3716,44,46,1,5,4,3.4,0
E3717,56,33,4,17,3,4.3,1
E3718,64,47,3,15,4,2.2,0
E3719,62,43,0,1,3,4.1,0
E3720,49,49,2,18,6,4.5,0
E3721,45,24,1,0,9,4.0,0
E3722,63,20,3,10,0,2.0,0
E3723,31,31,1,19,0,2.5,0
E3724,64,33,3,4,1,3.0,1
E3725,69,10,4,15,0,2.7,1
E3726,57,27,1,0,9,4.9,0
E3727,68,21,4,18,9,4.0,0
E3728,35,37,5,13,10,2.9,1
E3729,38,49,5,2,2,4.8,0
E3730,49,16,2,1,5,4.2,0
E3731,30,32,4,4,9,2.9,1
E3732,37,30,3,16,10,3.1,0
E3733,52,43,2,17,5,2.6,0
E3734,32,20,1,0,0,4.9,0
E3735,33,31,1,14,5,3.6,0
E3736,54,44,3,8,4,4.7,0
E3737,67,38,0,4,6,3.0,0
E3738,44,37,0,12,5,4.6,0
E3739,50,27,1,18,6,2.2,0
E3740,64,23,3,9,1,4.9,0
E3741,43,27,0,19,0,4.7,0
E3742,65,37,4,13,6,3.1,0
E3743,41,33,1,11,8,4.3,0
E3744,46,17,5,10,1,4.3,0
E3745,68,17,4,6,6,4.7,0
E3746,38,13,3,16,2,2.9,0
E3747,64,36,5,17,5,3.4,0
E3748,42,45,4,6,2,4.6,0
E3749,44,14,0,19,9,4.3,0
E3750,47,42,0,5,10,3.2,1
E3751,62,43,5,10,10,4.5,0
E3752,35,39,2,11,10,2.1,0
E3753,56,17,1,15,4,4.3,0
E3754,52,48,5,18,1,2.6,1
E3755,56,35,3,18,7,2.9,0
E3756,63,46,1,10,7,3.5,0
E3757,67,43,4,15,6,3.3,0
E3758,43,16,3,11,5,3.6,0
E3759,65,49,3,7,0,3.6,1
E3760,37,37,0,2,7,3.0,1
E3761,64,48,4,1,0,2.5,0
E3762,48,48,0,5,7,4.3,0
E3763,59,37,0,15,10,3.2,1
E3764,43,23,2,19,1,3.5,0
E3765,49,47,0,14,7,3.9,0
E3766,54,13,1,13,9,4.7,1
E3767,69,27,3,1,3,4.1,0
E3768,53,34,0,19,6,2.1,1
E3769,43,16,5,17,4,4.5,0
E3770,55,47,1,13,7,5.0,0
E3771,67,37,4,17,5,3.4,0
E3772,52,14,3,1,4,4.9,1
E3773,51,12,5,0,0,3.6,0
E3774,48,40,5,19,2,3.4,0
E3775,32,29,4,1,9,3.0,1
E3776,48,28,5,8,8,4.0,0
E3777,38,20,1,8,8,2.7,0
E3778,57,49,4,15,4,2.3,0
E3779,49,12,5,10,2,2.1,0
E3780,36,32,4,5,5,2.9,0
